Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
45,453,Busch,Kurt Busch,Tyt,Monster Energy,21.1419245,1,20.157,6,20.307,4,20.36,2,21.133,8,21.054,5,NA,NA,NA,NA,Practice 1,5154
3,3873,Dillon,Austin Dillon,Chv,Bass Pro Shops/Tracker Off Road,21.1470435,2,20.233,12,20.39,9,20.482,4,21.036,6,20.984,2,NA,NA,NA,NA,Practice 1,5154
1,4001,Chastain,Ross Chastain,Chv,Advent Health,21.1913333,3,19.636,1,20.231,1,20.948,28,20.994,4,20.995,3,NA,NA,NA,NA,Practice 1,5154
99,4113,Suarez,Daniel Suarez,Chv,Tootsies Orchid Lounge,21.2087609,4,20.312,20,20.411,12,20.609,9,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5154
8,4065,Reddick,Tyler Reddick,Chv,3CHI,21.2178793,5,20.017,2,20.322,5,20.412,3,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5154
18,454,Busch,Kyle Busch,Tyt,Mars Crunchy Cookie,21.2562727,6,20.068,4,20.251,3,20.671,11,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5154
11,1361,Hamlin,Denny Hamlin,Tyt,FedEx Ground,21.2746296,7,20.283,15,20.385,7,20.888,24,21.734,19,NA,NA,NA,NA,NA,NA,Practice 1,5154
5,4030,Larson,Kyle Larson,Chv,HendrickCars.com,21.309122,8,20.287,16,20.432,13,20.676,12,21.581,13,NA,NA,NA,NA,NA,NA,Practice 1,5154
38,4231,Gilliland #,Todd Gilliland #,Frd,First Phase Credit Card,21.3176667,9,20.208,8,20.435,14,20.618,10,21.721,18,NA,NA,NA,NA,NA,NA,Practice 1,5154
23,4025,Wallace,Bubba Wallace,Tyt,Columbia Sportswear Company,21.3194222,10,20.281,14,20.571,26,21.24,31,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5154
17,3989,Buescher,Chris Buescher,Frd,Fastenal,21.322625,11,20.237,13,20.392,10,20.754,17,21.403,11,NA,NA,NA,NA,NA,NA,Practice 1,5154
47,3888,Stenhouse Jr.,Ricky Stenhouse Jr.,Chv,Kroger/Irish Spring,21.3279412,12,20.175,7,20.247,2,20.301,1,21.63,15,NA,NA,NA,NA,NA,NA,Practice 1,5154
19,3368,Truex Jr.,Martin Truex Jr.,Tyt,Auto-Owners Insurance,21.370449,13,20.378,23,20.52,20,20.775,20,21.903,22,NA,NA,NA,NA,NA,NA,Practice 1,5154
42,4013,Dillon,Ty Dillon,Chv,Food City/Gain,21.3794912,14,20.21,9,20.517,19,20.594,8,21.61,14,NA,NA,NA,NA,NA,NA,Practice 1,5154
12,4023,Blaney,Ryan Blaney,Frd,Menards/Dutch Boy,21.4016812,15,20.299,17,20.38,6,20.716,13,21.357,10,21.489,7,21.582,1,NA,NA,Practice 1,5154
20,4153,Bell,Christopher Bell,Tyt,DeWalt,21.4202162,16,20.227,10,20.592,28,21.966,32,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5154
4,1416,Harvick,Kevin Harvick,Frd,Busch Latte,21.4219683,17,20.43,26,20.587,27,20.91,25,20.934,3,21.349,6,NA,NA,NA,NA,Practice 1,5154
7,4096,LaJoie,Corey LaJoie,Chv,Nations Guard,21.4511846,18,20.495,31,20.674,31,20.725,15,21.028,5,NA,NA,NA,NA,NA,NA,Practice 1,5154
6,1816,Keselowski,Brad Keselowski,Frd,Solomon Plumbing,21.4524746,19,20.38,24,20.558,24,20.748,16,20.889,2,21.018,4,NA,NA,NA,NA,Practice 1,5154
34,3832,McDowell,Michael McDowell,Frd,Love's Travel Stops,21.4804359,20,20.453,29,20.531,22,20.793,21,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5154
22,3859,Logano,Joey Logano,Frd,Shell Pennzoil,21.4823333,21,20.304,19,20.396,11,20.525,6,20.866,1,20.864,1,22.12,3,NA,NA,Practice 1,5154
43,4059,Jones,Erik Jones,Chv,Food City/Tide,21.48535,22,20.301,18,20.514,18,20.814,22,21.815,20,NA,NA,NA,NA,NA,NA,Practice 1,5154
10,40,Almirola,Aric Almirola,Frd,Cummins/Rush Truck Centers,21.5033214,23,20.387,25,20.492,17,20.917,26,21.996,24,NA,NA,NA,NA,NA,NA,Practice 1,5154
24,4184,Byron,William Byron,Chv,Liberty University,21.5045472,24,20.324,21,20.533,23,20.591,7,21.302,9,NA,NA,NA,NA,NA,NA,Practice 1,5154
51,4125,Ware,Cody Ware,Frd,Nurtec ODT,21.6283103,25,20.617,34,20.934,36,21.181,30,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5154
31,4172,Haley,Justin Haley,Chv,LeafFilter Gutter Protection,21.6607273,26,20.073,5,20.461,15,21.164,29,21.909,23,NA,NA,NA,NA,NA,NA,Practice 1,5154
16,4224,Gragson(i),Noah Gragson(i),Chv,Chevy Truck Month,21.6816613,27,20.537,33,20.762,34,20.836,23,21.095,7,NA,NA,NA,NA,NA,NA,Practice 1,5154
2,4180,Cindric #,Austin Cindric #,Frd,Discount Tire,21.8394444,28,20.628,35,20.725,32,20.921,27,21.633,16,21.727,9,21.756,2,NA,NA,Practice 1,5154
77,34,Allgaier(i),Justin Allgaier(i),Chv,BRANDT,21.8584444,29,20.49,30,20.666,30,20.763,19,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5154
14,4228,Briscoe,Chase Briscoe,Frd,HighPoint.com,21.911102,30,20.055,3,20.468,16,20.759,18,21.447,12,22.224,10,NA,NA,NA,NA,Practice 1,5154
41,4104,Custer,Cole Custer,Frd,Jacob Construction/HaasTooling,22.1822037,31,20.363,22,20.53,21,20.718,14,21.879,21,NA,NA,NA,NA,NA,NA,Practice 1,5154
78,4106,Williams(i),Josh Williams(i),Frd,Alloy Employment Services,22.1975556,32,20.431,27,20.748,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5154
