Lap,LapTime,LapSpeed,RunningPos,Number,FullName,Manufacturer,NASCARDriverID,Finish,race_id,FlagState
0,NA,NA,1,5,Kyle Larson,Chv,4030,1,5084,8
1,34.121,158.260,1,5,Kyle Larson,Chv,4030,1,5084,1
2,31.056,173.879,1,5,Kyle Larson,Chv,4030,1,5084,1
3,30.969,174.368,1,5,Kyle Larson,Chv,4030,1,5084,1
4,30.994,174.227,1,5,Kyle Larson,Chv,4030,1,5084,1
5,31.17,173.244,1,5,Kyle Larson,Chv,4030,1,5084,1
6,31.288,172.590,1,5,Kyle Larson,Chv,4030,1,5084,1
7,31.333,172.342,1,5,Kyle Larson,Chv,4030,1,5084,1
8,31.298,172.535,1,5,Kyle Larson,Chv,4030,1,5084,1
9,31.352,172.238,1,5,Kyle Larson,Chv,4030,1,5084,1
10,32.204,167.681,1,5,Kyle Larson,Chv,4030,1,5084,2
11,81.084,66.598,1,5,Kyle Larson,Chv,4030,1,5084,2
12,103.987,51.930,1,5,Kyle Larson,Chv,4030,1,5084,2
13,1307.287,4.131,1,5,Kyle Larson,Chv,4030,1,5084,2
14,101.7,53.097,1,5,Kyle Larson,Chv,4030,1,5084,2
15,100.362,53.805,2,5,Kyle Larson,Chv,4030,1,5084,1
16,33.838,159.584,2,5,Kyle Larson,Chv,4030,1,5084,1
17,30.899,174.763,1,5,Kyle Larson,Chv,4030,1,5084,1
18,31,174.194,1,5,Kyle Larson,Chv,4030,1,5084,1
19,31.144,173.388,1,5,Kyle Larson,Chv,4030,1,5084,1
20,31.422,171.854,1,5,Kyle Larson,Chv,4030,1,5084,1
21,31.42,171.865,1,5,Kyle Larson,Chv,4030,1,5084,1
22,31.395,172.002,1,5,Kyle Larson,Chv,4030,1,5084,1
23,37.792,142.887,1,5,Kyle Larson,Chv,4030,1,5084,2
24,91.478,59.031,1,5,Kyle Larson,Chv,4030,1,5084,2
25,103.212,52.319,5,5,Kyle Larson,Chv,4030,1,5084,2
26,98.315,54.925,3,5,Kyle Larson,Chv,4030,1,5084,2
27,94.609,57.077,3,5,Kyle Larson,Chv,4030,1,5084,1
28,33.607,160.681,1,5,Kyle Larson,Chv,4030,1,5084,1
29,31.054,173.891,2,5,Kyle Larson,Chv,4030,1,5084,1
30,31.073,173.784,1,5,Kyle Larson,Chv,4030,1,5084,1
31,31.175,173.216,1,5,Kyle Larson,Chv,4030,1,5084,1
32,31.324,172.392,1,5,Kyle Larson,Chv,4030,1,5084,1
33,31.323,172.397,2,5,Kyle Larson,Chv,4030,1,5084,1
34,31.303,172.507,3,5,Kyle Larson,Chv,4030,1,5084,1
35,31.1,173.633,3,5,Kyle Larson,Chv,4030,1,5084,1
36,31.049,173.919,2,5,Kyle Larson,Chv,4030,1,5084,1
37,31.258,172.756,1,5,Kyle Larson,Chv,4030,1,5084,1
38,31.329,172.364,1,5,Kyle Larson,Chv,4030,1,5084,1
39,31.545,171.184,1,5,Kyle Larson,Chv,4030,1,5084,1
40,31.665,170.535,1,5,Kyle Larson,Chv,4030,1,5084,1
41,31.782,169.907,1,5,Kyle Larson,Chv,4030,1,5084,1
42,31.734,170.164,1,5,Kyle Larson,Chv,4030,1,5084,1
43,31.671,170.503,1,5,Kyle Larson,Chv,4030,1,5084,1
44,31.813,169.742,1,5,Kyle Larson,Chv,4030,1,5084,1
45,31.729,170.191,1,5,Kyle Larson,Chv,4030,1,5084,1
46,31.638,170.681,1,5,Kyle Larson,Chv,4030,1,5084,1
47,31.869,169.444,1,5,Kyle Larson,Chv,4030,1,5084,1
48,31.874,169.417,1,5,Kyle Larson,Chv,4030,1,5084,1
49,31.708,170.304,1,5,Kyle Larson,Chv,4030,1,5084,1
50,31.737,170.148,1,5,Kyle Larson,Chv,4030,1,5084,1
51,31.892,169.321,1,5,Kyle Larson,Chv,4030,1,5084,1
52,31.89,169.332,1,5,Kyle Larson,Chv,4030,1,5084,1
53,31.888,169.343,1,5,Kyle Larson,Chv,4030,1,5084,1
54,31.883,169.369,1,5,Kyle Larson,Chv,4030,1,5084,1
55,31.98,168.856,1,5,Kyle Larson,Chv,4030,1,5084,1
56,32.121,168.114,1,5,Kyle Larson,Chv,4030,1,5084,1
57,32.422,166.554,1,5,Kyle Larson,Chv,4030,1,5084,1
58,32.723,165.022,1,5,Kyle Larson,Chv,4030,1,5084,1
59,32.57,165.797,1,5,Kyle Larson,Chv,4030,1,5084,1
60,32.293,167.219,1,5,Kyle Larson,Chv,4030,1,5084,1
