Lap,LapTime,LapSpeed,RunningPos,Number,FullName,Manufacturer,NASCARDriverID,Finish,race_id,FlagState
0,NA,NA,1,9,Chase Elliott,Chv,4062,1,4907,8
1,28.835,124.848,35,9,Chase Elliott,Chv,4062,1,4907,1
2,27.555,130.648,33,9,Chase Elliott,Chv,4062,1,4907,1
3,27.303,131.854,31,9,Chase Elliott,Chv,4062,1,4907,1
4,27.328,131.733,29,9,Chase Elliott,Chv,4062,1,4907,1
5,27.347,131.641,25,9,Chase Elliott,Chv,4062,1,4907,1
6,27.186,132.421,24,9,Chase Elliott,Chv,4062,1,4907,1
7,27.404,131.368,23,9,Chase Elliott,Chv,4062,1,4907,1
8,27.025,133.210,22,9,Chase Elliott,Chv,4062,1,4907,1
9,27.522,130.804,20,9,Chase Elliott,Chv,4062,1,4907,1
10,27.551,130.667,20,9,Chase Elliott,Chv,4062,1,4907,1
11,27.593,130.468,19,9,Chase Elliott,Chv,4062,1,4907,1
12,27.327,131.738,18,9,Chase Elliott,Chv,4062,1,4907,1
13,27.457,131.114,17,9,Chase Elliott,Chv,4062,1,4907,1
14,27.458,131.109,16,9,Chase Elliott,Chv,4062,1,4907,1
15,27.369,131.536,15,9,Chase Elliott,Chv,4062,1,4907,1
16,27.47,131.052,15,9,Chase Elliott,Chv,4062,1,4907,1
17,27.471,131.047,14,9,Chase Elliott,Chv,4062,1,4907,1
18,27.683,130.044,13,9,Chase Elliott,Chv,4062,1,4907,1
19,27.523,130.800,13,9,Chase Elliott,Chv,4062,1,4907,1
20,27.515,130.838,13,9,Chase Elliott,Chv,4062,1,4907,1
21,27.717,129.884,12,9,Chase Elliott,Chv,4062,1,4907,1
22,27.954,128.783,12,9,Chase Elliott,Chv,4062,1,4907,1
23,28.117,128.036,11,9,Chase Elliott,Chv,4062,1,4907,1
24,27.805,129.473,11,9,Chase Elliott,Chv,4062,1,4907,1
25,27.975,128.686,11,9,Chase Elliott,Chv,4062,1,4907,1
26,27.938,128.857,10,9,Chase Elliott,Chv,4062,1,4907,1
27,28.195,127.682,10,9,Chase Elliott,Chv,4062,1,4907,1
28,27.795,129.520,10,9,Chase Elliott,Chv,4062,1,4907,1
29,27.814,129.431,10,9,Chase Elliott,Chv,4062,1,4907,1
30,28.104,128.096,10,9,Chase Elliott,Chv,4062,1,4907,1
31,39.304,91.594,10,9,Chase Elliott,Chv,4062,1,4907,2
32,66.095,54.467,10,9,Chase Elliott,Chv,4062,1,4907,2
33,62.858,57.272,3,9,Chase Elliott,Chv,4062,1,4907,2
34,83.982,42.866,11,9,Chase Elliott,Chv,4062,1,4907,2
35,76.152,47.274,10,9,Chase Elliott,Chv,4062,1,4907,2
36,67.331,53.467,12,9,Chase Elliott,Chv,4062,1,4907,1
37,28.266,127.361,10,9,Chase Elliott,Chv,4062,1,4907,1
38,26.974,133.462,8,9,Chase Elliott,Chv,4062,1,4907,1
39,27.127,132.709,7,9,Chase Elliott,Chv,4062,1,4907,1
40,27.136,132.665,5,9,Chase Elliott,Chv,4062,1,4907,1
41,27.019,133.240,4,9,Chase Elliott,Chv,4062,1,4907,1
42,27.052,133.077,4,9,Chase Elliott,Chv,4062,1,4907,1
43,27.067,133.003,4,9,Chase Elliott,Chv,4062,1,4907,1
44,27.187,132.416,4,9,Chase Elliott,Chv,4062,1,4907,1
45,27.254,132.091,4,9,Chase Elliott,Chv,4062,1,4907,1
46,27.253,132.096,3,9,Chase Elliott,Chv,4062,1,4907,1
47,27.237,132.173,3,9,Chase Elliott,Chv,4062,1,4907,1
48,27.308,131.830,3,9,Chase Elliott,Chv,4062,1,4907,1
49,27.354,131.608,3,9,Chase Elliott,Chv,4062,1,4907,1
50,27.439,131.200,3,9,Chase Elliott,Chv,4062,1,4907,1
51,27.498,130.919,3,9,Chase Elliott,Chv,4062,1,4907,1
52,27.525,130.790,3,9,Chase Elliott,Chv,4062,1,4907,1
53,27.515,130.838,3,9,Chase Elliott,Chv,4062,1,4907,1
54,27.691,130.006,3,9,Chase Elliott,Chv,4062,1,4907,1
55,27.783,129.576,3,9,Chase Elliott,Chv,4062,1,4907,1
56,27.847,129.278,3,9,Chase Elliott,Chv,4062,1,4907,1
57,27.619,130.345,3,9,Chase Elliott,Chv,4062,1,4907,1
58,27.599,130.440,3,9,Chase Elliott,Chv,4062,1,4907,1
59,27.704,129.945,3,9,Chase Elliott,Chv,4062,1,4907,1
60,27.774,129.618,3,9,Chase Elliott,Chv,4062,1,4907,1
61,27.781,129.585,3,9,Chase Elliott,Chv,4062,1,4907,1
62,27.742,129.767,3,9,Chase Elliott,Chv,4062,1,4907,1
63,27.719,129.875,3,9,Chase Elliott,Chv,4062,1,4907,1
64,27.861,129.213,3,9,Chase Elliott,Chv,4062,1,4907,1
65,28.001,128.567,3,9,Chase Elliott,Chv,4062,1,4907,1
66,27.947,128.815,3,9,Chase Elliott,Chv,4062,1,4907,1
67,27.799,129.501,3,9,Chase Elliott,Chv,4062,1,4907,1
68,28.055,128.319,3,9,Chase Elliott,Chv,4062,1,4907,1
69,28.335,127.051,3,9,Chase Elliott,Chv,4062,1,4907,1
70,28.409,126.720,3,9,Chase Elliott,Chv,4062,1,4907,1
71,28.047,128.356,3,9,Chase Elliott,Chv,4062,1,4907,1
72,28.208,127.623,3,9,Chase Elliott,Chv,4062,1,4907,1
73,27.926,128.912,3,9,Chase Elliott,Chv,4062,1,4907,1
74,27.979,128.668,3,9,Chase Elliott,Chv,4062,1,4907,1
75,28.419,126.676,3,9,Chase Elliott,Chv,4062,1,4907,1
76,42.13,85.450,3,9,Chase Elliott,Chv,4062,1,4907,2
77,74.607,48.253,3,9,Chase Elliott,Chv,4062,1,4907,2
78,83.114,43.314,3,9,Chase Elliott,Chv,4062,1,4907,2
79,70.067,51.379,1,9,Chase Elliott,Chv,4062,1,4907,2
80,84.892,42.407,3,9,Chase Elliott,Chv,4062,1,4907,2
81,74.626,48.241,3,9,Chase Elliott,Chv,4062,1,4907,2
82,73.185,49.190,3,9,Chase Elliott,Chv,4062,1,4907,2
83,72.438,49.698,3,9,Chase Elliott,Chv,4062,1,4907,1
84,27.439,131.200,3,9,Chase Elliott,Chv,4062,1,4907,1
85,26.776,134.449,3,9,Chase Elliott,Chv,4062,1,4907,1
86,27.02,133.235,3,9,Chase Elliott,Chv,4062,1,4907,1
87,27.037,133.151,3,9,Chase Elliott,Chv,4062,1,4907,1
